Sample Number,DateTime GMT,Latitude,Longitude,Altitude_mASL,NumSats,GPSLevel,RC Connected,Fix,OffsetSeconds,DateTime UTC
201150297,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,40,<nil>
2878558053,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,575,<nil>
785862506,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,157,<nil>
2452999648,<nil>,0.0004353,0.0000007,<nil>,<nil>,5,<nil>,true,490,<nil>
2767933261,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,553,<nil>
1527992140,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,305,<nil>
4027338584,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,805,<nil>
2092519257,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,418,<nil>
484396901,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,96,<nil>
3196014424,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,639,<nil>
1110494688,<nil>,0.0274902,0.0000000,<nil>,<nil>,5,<nil>,true,222,<nil>
934301516,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,186,<nil>
3726070080,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,745,<nil>
1506103129,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,301,<nil>
4282273625,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,856,<nil>
2480426841,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,496,<nil>
804409165,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,160,<nil>
2167918048,<nil>,0.0070253,0.0000107,<nil>,<nil>,5,<nil>,true,433,<nil>
3160756057,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,632,<nil>
1318735692,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,263,<nil>
3684126541,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,736,<nil>
1999392588,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,399,<nil>
337596236,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,67,<nil>
2556841805,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,511,<nil>
1667367913,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,333,<nil>
3376336352,<nil>,0.0000000,0.1818781,-24.16,<nil>,5,<nil>,true,675,<nil>
1443647321,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,288,<nil>
186470220,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,37,<nil>
3878997472,<nil>,0.0001093,0.0000002,<nil>,<nil>,5,<nil>,true,775,<nil>
2270711641,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,454,<nil>
1018646348,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,203,<nil>
3088076621,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,617,<nil>
1416712024,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,283,<nil>
3950792229,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,790,<nil>
1519931213,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,303,<nil>
149507917,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,29,<nil>
2619559756,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,523,<nil>
1106071372,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,221,<nil>
4082108416,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,816,<nil>
1739739007,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,347,<nil>
3426373465,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,685,<nil>
2322091852,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,464,<nil>
818958168,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,163,<nil>
3309850456,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,661,<nil>
1635536716,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,327,<nil>
2671693280,<nil>,0.0000000,0.1818781,-24.16,<nil>,5,<nil>,true,534,<nil>
4272967500,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,854,<nil>
1877954380,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,375,<nil>
4241379149,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,848,<nil>
2784317285,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,556,<nil>
898518860,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,179,<nil>
3827126092,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,765,<nil>
1010421216,<nil>,0.0000017,0.0001805,<nil>,<nil>,5,<nil>,true,202,<nil>
2363885568,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,472,<nil>
4234825589,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,846,<nil>
2001031001,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,400,<nil>
616255320,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,123,<nil>
2818002765,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,563,<nil>
1589202776,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,317,<nil>
61820748,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,12,<nil>
2270187352,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,454,<nil>
503664165,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,100,<nil>
3269152601,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,653,<nil>
1597394765,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,319,<nil>
63131468,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,12,<nil>
2292141913,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,458,<nil>
4047490528,<nil>,0.0000001,0.7314338,-6.01,<nil>,5,<nil>,true,809,<nil>
779702105,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,155,<nil>
1287441888,<nil>,-0.0000000,-0.0225509,195.74,<nil>,5,<nil>,true,257,<nil>
2676641625,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,535,<nil>
723210073,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,144,<nil>
4112590693,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,822,<nil>
1981042509,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,396,<nil>
1032736588,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,206,<nil>
3519088292,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,703,<nil>
1480609317,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,296,<nil>
3479916376,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,695,<nil>
1973899085,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,394,<nil>
296767308,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,59,<nil>
2797031256,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,559,<nil>
229690848,<nil>,-0.0137758,-0.0000000,<nil>,<nil>,5,<nil>,true,45,<nil>
849497933,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,169,<nil>
3481227124,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,696,<nil>
1252282201,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,250,<nil>
3878375245,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,775,<nil>
2204454744,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,440,<nil>
698371917,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,139,<nil>
3191820109,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,638,<nil>
1508855628,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,301,<nil>
4149498276,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,829,<nil>
2043039564,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,408,<nil>
382947148,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,76,<nil>
3026931544,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,605,<nil>
1099321177,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,219,<nil>
4194109440,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,838,<nil>
2081687204,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,416,<nil>
469173239,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,93,<nil>
2583777112,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,516,<nil>
642600781,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,128,<nil>
3697168204,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,739,<nil>
2116964197,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,423,<nil>
2746600928,<nil>,-0.0002181,-0.0000013,<nil>,<nil>,5,<nil>,true,549,<nil>
4106506061,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,821,<nil>
1867861849,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,373,<nil>
503926617,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,100,<nil>
3555544920,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,711,<nil>
1610567501,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,322,<nil>
4080226124,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,816,<nil>
2721762784,<nil>,0.0000070,0.0007066,<nil>,<nil>,5,<nil>,true,544,<nil>
2138066776,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,427,<nil>
172511052,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,34,<nil>
2818920280,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,563,<nil>
3191459296,<nil>,0.0000017,0.0001805,<nil>,<nil>,5,<nil>,true,638,<nil>
739856217,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,147,<nil>
3426045802,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,685,<nil>
2279886680,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,455,<nil>
823658656,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,164,<nil>
2691780441,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,538,<nil>
443567961,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,88,<nil>
3300196368,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,660,<nil>
1566855001,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,313,<nil>
4246228836,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,849,<nil>
2956808024,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,591,<nil>
1007112024,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,201,<nil>
3188346700,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,637,<nil>
1110069069,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,222,<nil>
3459927897,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,691,<nil>
3081948640,<nil>,-0.2223556,-0.0000000,<nil>,<nil>,5,<nil>,true,616,<nil>
1926451032,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,385,<nil>
143150937,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,28,<nil>
3414632292,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,682,<nil>
955469685,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,191,<nil>
3358936933,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,671,<nil>
1773948760,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,354,<nil>
136269657,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,27,<nil>
2752401240,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,550,<nil>
674254681,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,134,<nil>
3015266137,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,603,<nil>
1196707661,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,239,<nil>
3980218189,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,796,<nil>
2308067160,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,461,<nil>
364334925,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,72,<nil>
3563802444,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,712,<nil>
305909216,<nil>,0.0000279,0.0029180,<nil>,<nil>,5,<nil>,true,61,<nil>
1624067928,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,324,<nil>
3927836768,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,785,<nil>
2158120792,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,431,<nil>
210128717,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,42,<nil>
3414052684,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,682,<nil>
908414809,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,181,<nil>
12191904,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,<nil>
1869172597,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,373,<nil>
392890384,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,78,<nil>
2687323992,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,537,<nil>
880627544,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,176,<nil>
3229175629,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,645,<nil>
1990348620,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,398,<nil>
2856242656,<nil>,0.0000000,0.1848077,-24.16,<nil>,5,<nil>,true,571,<nil>
38686540,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,7,<nil>
2279672027,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,455,<nil>
130502476,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,26,<nil>
2776518488,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,555,<nil>
990531417,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,198,<nil>
3458355032,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,691,<nil>
1942245208,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,388,<nil>
126832460,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,25,<nil>
2174373708,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,434,<nil>
3677736416,<nil>,0.0004353,0.0000007,<nil>,<nil>,5,<nil>,true,735,<nil>
379277144,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,75,<nil>
2448314201,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,489,<nil>
931483481,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,186,<nil>
3840757592,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,768,<nil>
2100907877,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,420,<nil>
3809693529,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,761,<nil>
2127777624,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,425,<nil>
455626572,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,91,<nil>
2874756965,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,574,<nil>
2193214944,<nil>,-0.0000009,-0.0003485,<nil>,<nil>,5,<nil>,true,438,<nil>
988827468,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,197,<nil>
3927986008,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,785,<nil>
1700024153,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,340,<nil>
101470078,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,20,<nil>
2091667289,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,418,<nil>
4284370777,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,856,<nil>
3231000425,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,646,<nil>
2477837792,<nil>,-0.0137757,-0.0000000,<nil>,<nil>,5,<nil>,true,495,<nil>
1527271256,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,305,<nil>
3736128992,<nil>,-0.0137757,-0.0000000,<nil>,<nil>,5,<nil>,true,747,<nil>
4020129624,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,804,<nil>
2426341392,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,485,<nil>
80807976,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,16,<nil>
2328252249,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,465,<nil>
926764876,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,185,<nil>
439471584,<nil>,0.1094719,0.0000000,<nil>,<nil>,5,<nil>,true,87,<nil>
2996850509,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,599,<nil>
1332825933,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,266,<nil>
3644640736,<nil>,0.0000000,0.0112448,-390.47,<nil>,5,<nil>,true,728,<nil>
3949219660,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,789,<nil>
2436648780,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,487,<nil>
2947993056,<nil>,-0.0008839,-0.0000054,<nil>,<nil>,5,<nil>,true,589,<nil>
563695141,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,112,<nil>
2826326436,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,565,<nil>
449924941,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,89,<nil>
3231076173,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,646,<nil>
1845055308,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,369,<nil>
3619147232,<nil>,-0.0035203,-0.0000214,<nil>,<nil>,5,<nil>,true,723,<nil>
3913502541,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,782,<nil>
2524794700,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,504,<nil>
537874442,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,107,<nil>
2912702284,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,582,<nil>
684609357,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,136,<nil>
3329118041,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,665,<nil>
1491554124,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,298,<nil>
4012986201,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,802,<nil>
2060144473,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,412,<nil>
482365450,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,96,<nil>
2852867916,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,570,<nil>
770592589,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,154,<nil>
3692121944,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,738,<nil>
1874087756,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,374,<nil>
97668953,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,19,<nil>
1152503264,<nil>,-0.0548575,-0.0000000,<nil>,<nil>,5,<nil>,true,230,<nil>
2431209293,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,486,<nil>
36327245,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,7,<nil>
2818854733,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,563,<nil>
578768729,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,115,<nil>
3264761701,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,652,<nil>
1972522840,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,394,<nil>
3778399712,<nil>,0.0004352,0.0000007,<nil>,<nil>,5,<nil>,true,755,<nil>
520751264,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,104,<nil>
2372226893,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,474,<nil>
4135800665,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,827,<nil>
2476035929,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,495,<nil>
1088048984,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,217,<nil>
3292876621,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,658,<nil>
2134494688,<nil>,0.0000017,0.0001805,<nil>,<nil>,5,<nil>,true,426,<nil>
1497452377,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,299,<nil>
215154794,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,43,<nil>
2399555429,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,479,<nil>
418664292,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,83,<nil>
2759151460,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,551,<nil>
1165774668,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,233,<nil>
3672067917,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,734,<nil>
2432716620,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,486,<nil>
597239658,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,119,<nil>
2576222304,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,515,<nil>
840585536,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,168,<nil>
2801291097,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,560,<nil>
995053401,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,199,<nil>
4214425616,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,842,<nil>
2373865292,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,474,<nil>
3886925,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>
2481606488,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,496,<nil>
366890828,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,73,<nil>
3035058009,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,607,<nil>
1280528234,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,256,<nil>
134500184,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,26,<nil>
1899253581,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,379,<nil>
506514912,<nil>,0.0274907,0.0000000,<nil>,<nil>,5,<nil>,true,101,<nil>
92753741,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,18,<nil>
2273857368,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,454,<nil>
909463384,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,181,<nil>
3120648025,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,624,<nil>
1314606937,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,262,<nil>
4066987852,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,813,<nil>
2289651545,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,457,<nil>
476532557,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,95,<nil>
2793688908,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,558,<nil>
727863129,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,145,<nil>
3327151948,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,665,<nil>
1408323417,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,281,<nil>
